# YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TIMEZONE,DELTA_UT1,DELTA_T,LONGITUDE,LATITUDE,ELEVATION,PRESSURE,TEMPERATURE,SLOPE,AZM_ROTATION,ATMOS_REFRACT,FUNCTION,# JULIAN DAY,L,B,R,H,DELTA PSI,DELTA EPSILON,EPSILON,ZENITH,AZIMUTH,INCIDENCE,DEL_E,FLUXES
2022.0,7.0,22.0,1.0,44.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.489,299.198,-0.0,1.016,178.741,-0.003,0.002,23.438,107.675,178.761,107.675,0.0,0.019835084318550387
2022.0,7.0,22.0,1.0,45.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.49,299.199,-0.0,1.016,178.991,-0.003,0.002,23.438,107.678,179.007,107.678,0.0,0.019813590192400646
2022.0,7.0,22.0,1.0,46.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.49,299.199,-0.0,1.016,179.241,-0.003,0.002,23.438,107.68,179.253,107.68,0.0,0.019799273278542175
2022.0,7.0,22.0,1.0,47.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.491,299.2,-0.0,1.016,179.491,-0.003,0.002,23.438,107.682,179.499,107.682,0.0,0.019784966359876564
2022.0,7.0,22.0,1.0,48.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.492,299.201,-0.0,1.016,179.741,-0.003,0.002,23.438,107.683,179.745,107.683,0.0,0.019777816646688505
2022.0,7.0,22.0,1.0,49.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.492,299.201,-0.0,1.016,179.991,-0.003,0.002,23.438,107.684,179.991,107.684,0.0,0.019770669429836275
2022.0,7.0,22.0,1.0,50.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.493,299.202,-0.0,1.016,180.241,-0.003,0.002,23.438,107.684,180.237,107.684,0.0,0.019770669429836275
2022.0,7.0,22.0,1.0,51.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.494,299.203,-0.0,1.016,180.491,-0.003,0.002,23.438,107.683,180.483,107.683,0.0,0.019777816646688505
2022.0,7.0,22.0,1.0,52.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.494,299.203,-0.0,1.016,180.741,-0.003,0.002,23.438,107.681,180.729,107.681,0.0,0.01979211857022085
2022.0,7.0,22.0,1.0,53.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.495,299.204,-0.0,1.016,180.991,-0.003,0.002,23.438,107.679,180.975,107.679,0.0,0.019806430485661688
2022.0,7.0,22.0,1.0,54.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.496,299.205,-0.0,1.016,181.241,-0.003,0.002,23.438,107.676,181.221,107.676,0.0,0.019827917108023042
2022.0,7.0,22.0,1.0,55.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.497,299.205,-0.0,1.016,181.491,-0.003,0.002,23.438,107.673,181.467,107.673,0.0,0.019849426249148424
2022.0,7.0,22.0,1.0,56.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.497,299.206,-0.0,1.016,181.741,-0.003,0.002,23.438,107.669,181.713,107.669,0.0,0.019878140171556646
2022.0,7.0,22.0,1.0,57.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.498,299.207,-0.0,1.016,181.991,-0.003,0.002,23.438,107.664,181.959,107.664,0.0,0.019914089007279704
2022.0,7.0,22.0,1.0,58.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.499,299.207,-0.0,1.016,182.241,-0.003,0.002,23.438,107.659,182.205,107.659,0.0,0.019950100642206727
2022.0,7.0,22.0,1.0,59.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.499,299.208,-0.0,1.016,182.491,-0.003,0.002,23.438,107.653,182.451,107.653,0.0,0.019993397644390145
2022.0,7.0,22.0,2.0,0.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.5,299.209,-0.0,1.016,182.741,-0.003,0.002,23.438,107.646,182.697,107.646,0.0,0.02004402553431626
2022.0,7.0,22.0,2.0,1.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.501,299.209,-0.0,1.016,182.991,-0.003,0.002,23.438,107.638,182.943,107.638,0.0,0.020102037608041103
2022.0,7.0,22.0,2.0,2.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.501,299.21,-0.0,1.016,183.241,-0.003,0.002,23.438,107.63,183.189,107.63,0.0,0.020160211825856835
2022.0,7.0,22.0,2.0,3.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.502,299.211,-0.0,1.016,183.491,-0.003,0.002,23.438,107.621,183.435,107.621,0.0,0.02022585216438498
2022.0,7.0,22.0,2.0,4.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.503,299.211,-0.0,1.016,183.741,-0.003,0.002,23.438,107.612,183.68,107.612,0.0,0.020291698864134643
2022.0,7.0,22.0,2.0,5.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.503,299.212,-0.0,1.016,183.991,-0.003,0.002,23.438,107.602,183.926,107.602,0.0,0.020365104634251643
2022.0,7.0,22.0,2.0,6.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.504,299.213,-0.0,1.016,184.241,-0.003,0.002,23.438,107.591,184.172,107.591,0.0,0.02044614710811778
2022.0,7.0,22.0,2.0,7.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.505,299.213,-0.0,1.016,184.491,-0.003,0.002,23.438,107.58,184.418,107.58,0.0,0.020527500896104365
2022.0,7.0,22.0,2.0,8.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.506,299.214,-0.0,1.016,184.741,-0.003,0.002,23.438,107.568,184.663,107.568,0.0,0.020616606855812094
2022.0,7.0,22.0,2.0,9.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.506,299.214,-0.0,1.016,184.991,-0.003,0.002,23.438,107.555,184.909,107.555,0.0,0.020713559605909624
2022.0,7.0,22.0,2.0,10.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.507,299.215,-0.0,1.016,185.241,-0.003,0.002,23.438,107.542,185.154,107.542,0.0,0.020810952321335355
2022.0,7.0,22.0,2.0,11.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.508,299.216,-0.0,1.016,185.491,-0.003,0.002,23.438,107.528,185.4,107.528,0.0,0.0209163309667466
2022.0,7.0,22.0,2.0,12.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.508,299.216,-0.0,1.016,185.741,-0.003,0.002,23.438,107.513,185.645,107.513,0.0,0.021029807969313283
2022.0,7.0,22.0,2.0,13.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.509,299.217,-0.0,1.016,185.991,-0.003,0.002,23.438,107.498,185.89,107.498,0.0,0.021143878822292562
2022.0,7.0,22.0,2.0,14.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.51,299.218,-0.0,1.016,186.241,-0.003,0.002,23.438,107.482,186.135,107.482,0.0,0.02126621223958255
2022.0,7.0,22.0,2.0,15.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.51,299.219,-0.0,1.016,186.491,-0.003,0.002,23.438,107.465,186.381,107.465,0.0,0.021396939440720943
2022.0,7.0,22.0,2.0,16.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.511,299.219,-0.0,1.016,186.741,-0.003,0.002,23.438,107.448,186.626,107.448,0.0,0.021528441452599276
2022.0,7.0,22.0,2.0,17.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.512,299.22,-0.0,1.016,186.991,-0.003,0.002,23.438,107.43,186.871,107.43,0.0,0.02166852817874131
2022.0,7.0,22.0,2.0,18.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.513,299.221,-0.0,1.016,187.241,-0.003,0.002,23.438,107.411,187.116,107.411,0.0,0.02181735078687463
2022.0,7.0,22.0,2.0,19.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.513,299.221,-0.0,1.016,187.491,-0.003,0.002,23.438,107.392,187.361,107.392,0.0,0.021967158412590594
2022.0,7.0,22.0,2.0,20.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.514,299.222,-0.0,1.016,187.741,-0.003,0.002,23.438,107.372,187.605,107.372,0.0,0.022125921509720665
2022.0,7.0,22.0,2.0,21.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.515,299.223,-0.0,1.016,187.991,-0.003,0.002,23.438,107.352,187.85,107.352,0.0,0.022285789967570857
2022.0,7.0,22.0,2.0,22.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.515,299.223,-0.0,1.016,188.241,-0.003,0.002,23.438,107.33,188.095,107.33,0.0,0.02246293056116265
2022.0,7.0,22.0,2.0,23.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.516,299.224,-0.0,1.016,188.491,-0.003,0.002,23.438,107.308,188.339,107.308,0.0,0.022641427003347727
2022.0,7.0,22.0,2.0,24.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.517,299.224,-0.0,1.016,188.741,-0.003,0.002,23.438,107.286,188.583,107.286,0.0,0.02282128900020013
2022.0,7.0,22.0,2.0,25.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.517,299.225,-0.0,1.016,188.991,-0.003,0.002,23.438,107.263,188.828,107.263,0.0,0.023010797215867008
2022.0,7.0,22.0,2.0,26.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.518,299.226,-0.0,1.016,189.241,-0.003,0.002,23.438,107.239,189.072,107.239,0.0,0.02321015971713305
2022.0,7.0,22.0,2.0,27.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.519,299.226,-0.0,1.016,189.491,-0.003,0.002,23.438,107.215,189.316,107.215,0.0,0.02341118404349866
2022.0,7.0,22.0,2.0,28.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.519,299.227,-0.0,1.016,189.741,-0.003,0.002,23.438,107.189,189.56,107.189,0.0,0.023630850724860854
2022.0,7.0,22.0,2.0,29.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.52,299.228,-0.0,1.016,189.991,-0.003,0.002,23.438,107.164,189.804,107.164,0.0,0.023843937682485383
2022.0,7.0,22.0,2.0,30.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.521,299.228,-0.0,1.016,190.241,-0.003,0.002,23.438,107.137,190.048,107.137,0.0,0.024076147014660078
2022.0,7.0,22.0,2.0,31.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.522,299.229,-0.0,1.016,190.491,-0.003,0.002,23.438,107.11,190.292,107.11,0.0,0.024310529945636827
2022.0,7.0,22.0,2.0,32.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.522,299.23,-0.0,1.016,190.741,-0.003,0.002,23.438,107.083,190.535,107.083,0.0,0.0245471054379505
2022.0,7.0,22.0,2.0,33.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.523,299.231,-0.0,1.016,190.991,-0.003,0.002,23.438,107.054,190.779,107.054,0.0,0.02480366904588882
2022.0,7.0,22.0,2.0,34.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.524,299.231,-0.0,1.016,191.241,-0.003,0.002,23.438,107.025,191.022,107.025,0.0,0.02506280797484172
2022.0,7.0,22.0,2.0,35.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.524,299.232,-0.0,1.016,191.491,-0.003,0.002,23.438,106.996,191.265,106.996,0.0,0.02532454627971734
2022.0,7.0,22.0,2.0,36.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.525,299.233,-0.0,1.016,191.741,-0.003,0.002,23.438,106.965,191.508,106.965,0.0,0.025607237397107727
2022.0,7.0,22.0,2.0,37.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.526,299.233,-0.0,1.016,191.991,-0.003,0.002,23.438,106.935,191.751,106.935,0.0,0.025883692059968096
2022.0,7.0,22.0,2.0,38.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.526,299.234,-0.0,1.016,192.241,-0.003,0.002,23.438,106.903,191.994,106.903,0.0,0.026181733324009377
2022.0,7.0,22.0,2.0,39.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.527,299.234,-0.0,1.016,192.491,-0.003,0.002,23.438,106.871,192.237,106.871,0.0,0.026483065419522726
2022.0,7.0,22.0,2.0,40.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.528,299.235,-0.0,1.016,192.741,-0.003,0.002,23.438,106.838,192.479,106.838,0.0,0.026797296518798808
2022.0,7.0,22.0,2.0,41.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.528,299.236,-0.0,1.016,192.991,-0.003,0.002,23.438,106.805,192.722,106.805,0.0,0.027115100498992965
2022.0,7.0,22.0,2.0,42.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.529,299.236,-0.0,1.016,193.241,-0.003,0.002,23.438,106.77,192.964,106.77,0.0,0.027456111547272625
2022.0,7.0,22.0,2.0,43.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.53,299.237,-0.0,1.016,193.491,-0.003,0.002,23.438,106.736,193.206,106.736,0.0,0.027791311436183647
2022.0,7.0,22.0,2.0,44.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.531,299.238,-0.0,1.016,193.741,-0.003,0.002,23.438,106.7,193.448,106.7,0.0,0.02815049967811377
2022.0,7.0,22.0,2.0,45.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.531,299.238,-0.0,1.016,193.991,-0.003,0.002,23.438,106.664,193.69,106.664,0.0,0.028514129994097557
2022.0,7.0,22.0,2.0,46.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.532,299.239,-0.0,1.016,194.24,-0.003,0.002,23.438,106.628,193.932,106.628,0.0,0.02888225314052595
2022.0,7.0,22.0,2.0,47.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.533,299.24,-0.0,1.016,194.49,-0.003,0.002,23.438,106.591,194.173,106.591,0.0,0.029265337598704044
2022.0,7.0,22.0,2.0,48.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.533,299.24,-0.0,1.016,194.74,-0.003,0.002,23.438,106.553,194.415,106.553,0.0,0.029663831096049535
2022.0,7.0,22.0,2.0,49.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.534,299.241,-0.0,1.016,194.99,-0.003,0.002,23.438,106.514,194.656,106.514,0.0,0.030078202002458008
2022.0,7.0,22.0,2.0,50.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.535,299.242,-0.0,1.016,195.24,-0.003,0.002,23.438,106.475,194.897,106.475,0.0,0.030498100234587038
2022.0,7.0,22.0,2.0,51.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.535,299.242,-0.0,1.016,195.49,-0.003,0.002,23.438,106.435,195.138,106.435,0.0,0.030934577903884215
2022.0,7.0,22.0,2.0,52.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.536,299.243,-0.0,1.016,195.74,-0.003,0.002,23.438,106.395,195.379,106.395,0.0,0.031377015322771
2022.0,7.0,22.0,2.0,53.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.537,299.244,-0.0,1.016,195.99,-0.003,0.002,23.438,106.354,195.619,106.354,0.0,0.031836777004193795
2022.0,7.0,22.0,2.0,54.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.538,299.244,-0.0,1.016,196.24,-0.003,0.002,23.438,106.312,195.86,106.312,0.0,0.032314411260514986
2022.0,7.0,22.0,2.0,55.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.538,299.245,-0.0,1.016,196.49,-0.003,0.002,23.438,106.27,196.1,106.27,0.0,0.03279887232298531
2022.0,7.0,22.0,2.0,56.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.539,299.246,-0.0,1.016,196.74,-0.003,0.002,23.438,106.227,196.34,106.227,0.0,0.033302034052321655
2022.0,7.0,22.0,2.0,57.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.54,299.246,-0.0,1.016,196.99,-0.003,0.002,23.438,106.184,196.58,106.184,0.0,0.033812542179277955
2022.0,7.0,22.0,2.0,58.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.54,299.247,-0.0,1.016,197.24,-0.003,0.002,23.438,106.14,196.82,106.14,0.0,0.034342629515581403
2022.0,7.0,22.0,2.0,59.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.541,299.248,-0.0,1.016,197.49,-0.003,0.002,23.438,106.095,197.059,106.095,0.0,0.03489293744125416
2022.0,7.0,22.0,3.0,0.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.542,299.248,-0.0,1.016,197.74,-0.003,0.002,23.438,106.05,197.299,106.05,0.0,0.03545162440880754
2022.0,7.0,22.0,3.0,1.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.542,299.249,-0.0,1.016,197.99,-0.003,0.002,23.438,106.004,197.538,106.004,0.0,0.03603150806889547
2022.0,7.0,22.0,3.0,2.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.543,299.25,-0.0,1.016,198.24,-0.003,0.002,23.438,105.957,197.777,105.957,0.0,0.03663329711719725
2022.0,7.0,22.0,3.0,3.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.544,299.25,-0.0,1.016,198.49,-0.003,0.002,23.438,105.91,198.016,105.91,0.0,0.03724461991605732
2022.0,7.0,22.0,3.0,4.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.544,299.251,-0.0,1.016,198.74,-0.003,0.002,23.438,105.862,198.254,105.862,0.0,0.037878932254672426
2022.0,7.0,22.0,3.0,5.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.545,299.252,-0.0,1.016,198.99,-0.003,0.002,23.438,105.814,198.493,105.814,0.0,0.038523479059462504
2022.0,7.0,22.0,3.0,6.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.546,299.252,-0.0,1.016,199.24,-0.003,0.002,23.438,105.765,198.731,105.765,0.0,0.03919216569510024
2022.0,7.0,22.0,3.0,7.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.547,299.253,-0.0,1.016,199.49,-0.003,0.002,23.438,105.715,198.969,105.715,0.0,0.03988582062060259
2022.0,7.0,22.0,3.0,8.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.547,299.254,-0.0,1.016,199.74,-0.003,0.002,23.438,105.665,199.207,105.665,0.0,0.04059108338819311
2022.0,7.0,22.0,3.0,9.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.548,299.254,-0.0,1.016,199.99,-0.003,0.002,23.438,105.614,199.445,105.614,0.0,0.04132259139439545
2022.0,7.0,22.0,3.0,10.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.549,299.255,-0.0,1.016,200.24,-0.003,0.002,23.438,105.563,199.682,105.563,0.0,0.04206654640486112
2022.0,7.0,22.0,3.0,11.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.549,299.256,-0.0,1.016,200.49,-0.003,0.002,23.438,105.511,199.919,105.511,0.0,0.04283810149362037
2022.0,7.0,22.0,3.0,12.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.55,299.256,-0.0,1.016,200.74,-0.003,0.002,23.438,105.458,200.156,105.458,0.0,0.04363822480590869
2022.0,7.0,22.0,3.0,13.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.551,299.257,-0.0,1.016,200.99,-0.003,0.002,23.438,105.405,200.393,105.405,0.0,0.04445242696999539
2022.0,7.0,22.0,3.0,14.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.551,299.258,-0.0,1.016,201.24,-0.003,0.002,23.438,105.351,200.63,105.351,0.0,0.04529670050892662
2022.0,7.0,22.0,3.0,15.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.552,299.258,-0.0,1.016,201.49,-0.003,0.002,23.438,105.297,200.866,105.297,0.0,0.04615605627785998
2022.0,7.0,22.0,3.0,16.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.553,299.259,-0.0,1.016,201.74,-0.003,0.002,23.438,105.242,201.103,105.242,0.0,0.04704707809932545
2022.0,7.0,22.0,3.0,17.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.553,299.26,-0.0,1.016,201.99,-0.003,0.002,23.438,105.186,201.339,105.186,0.0,0.04797089686038151
2022.0,7.0,22.0,3.0,18.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.554,299.26,-0.0,1.016,202.24,-0.003,0.002,23.438,105.13,201.575,105.13,0.0,0.048911734390043184
2022.0,7.0,22.0,3.0,19.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.555,299.261,-0.0,1.016,202.49,-0.003,0.002,23.438,105.074,201.81,105.074,0.0,0.049869868385587976
2022.0,7.0,22.0,3.0,20.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.556,299.262,-0.0,1.016,202.74,-0.003,0.002,23.438,105.016,202.046,105.016,0.0,0.05088075541362591
2022.0,7.0,22.0,3.0,21.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.556,299.262,-0.0,1.016,202.99,-0.003,0.002,23.438,104.958,202.281,104.958,0.0,0.051910814051741035
2022.0,7.0,22.0,3.0,22.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.557,299.263,-0.0,1.016,203.24,-0.003,0.002,23.438,104.9,202.516,104.9,0.0,0.052960364274241785
2022.0,7.0,22.0,3.0,23.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.558,299.264,-0.0,1.016,203.49,-0.003,0.002,23.438,104.841,202.75,104.841,0.0,0.054048342968122116
2022.0,7.0,22.0,3.0,24.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.558,299.264,-0.0,1.016,203.74,-0.003,0.002,23.438,104.781,202.985,104.781,0.0,0.05517614670321309
