# JULIAN DAY,L,B,R,H,DELTA PSI,DELTA EPSILON,EPSILON,ZENITH,AZIMUTH,INCIDENCE,DEL_E
2459639.132,160.011,0.000,0.991,164.382,-0.004,0.002,23.438,153.422,143.409,153.422,0.000
2459639.132,160.011,0.000,0.991,164.424,-0.004,0.002,23.438,153.443,143.488,153.443,0.000
2459639.132,160.011,0.000,0.991,164.466,-0.004,0.002,23.438,153.465,143.567,153.465,0.000
2459639.132,160.011,0.000,0.991,164.507,-0.004,0.002,23.438,153.486,143.646,153.486,0.000
2459639.132,160.011,0.000,0.991,164.549,-0.004,0.002,23.438,153.507,143.725,153.507,0.000
2459639.133,160.011,0.000,0.991,164.591,-0.004,0.002,23.438,153.529,143.804,153.529,0.000
2459639.133,160.011,0.000,0.991,164.632,-0.004,0.002,23.438,153.550,143.884,153.550,0.000
2459639.133,160.011,0.000,0.991,164.674,-0.004,0.002,23.438,153.571,143.963,153.571,0.000
2459639.133,160.012,0.000,0.991,164.716,-0.004,0.002,23.438,153.592,144.043,153.592,0.000
2459639.133,160.012,0.000,0.991,164.757,-0.004,0.002,23.438,153.613,144.123,153.613,0.000
2459639.133,160.012,0.000,0.991,164.799,-0.004,0.002,23.438,153.634,144.203,153.634,0.000
2459639.133,160.012,0.000,0.991,164.841,-0.004,0.002,23.438,153.656,144.283,153.656,0.000
2459639.133,160.012,0.000,0.991,164.882,-0.004,0.002,23.438,153.677,144.363,153.677,0.000
2459639.133,160.012,0.000,0.991,164.924,-0.004,0.002,23.438,153.697,144.443,153.697,0.000
2459639.134,160.012,0.000,0.991,164.966,-0.004,0.002,23.438,153.718,144.523,153.718,0.000
2459639.134,160.012,0.000,0.991,165.007,-0.004,0.002,23.438,153.739,144.604,153.739,0.000
2459639.134,160.012,0.000,0.991,165.049,-0.004,0.002,23.438,153.760,144.684,153.760,0.000
2459639.134,160.012,0.000,0.991,165.091,-0.004,0.002,23.438,153.781,144.765,153.781,0.000
2459639.134,160.013,0.000,0.991,165.132,-0.004,0.002,23.438,153.802,144.846,153.802,0.000
2459639.134,160.013,0.000,0.991,165.174,-0.004,0.002,23.438,153.822,144.927,153.822,0.000
2459639.134,160.013,0.000,0.991,165.216,-0.004,0.002,23.438,153.843,145.008,153.843,0.000
2459639.134,160.013,0.000,0.991,165.257,-0.004,0.002,23.438,153.864,145.089,153.864,0.000
2459639.134,160.013,0.000,0.991,165.299,-0.004,0.002,23.438,153.884,145.170,153.884,0.000
2459639.135,160.013,0.000,0.991,165.341,-0.004,0.002,23.438,153.905,145.252,153.905,0.000
2459639.135,160.013,0.000,0.991,165.382,-0.004,0.002,23.438,153.925,145.333,153.925,0.000
2459639.135,160.013,0.000,0.991,165.424,-0.004,0.002,23.438,153.946,145.415,153.946,0.000
2459639.135,160.014,0.000,0.991,165.466,-0.004,0.002,23.438,153.966,145.496,153.966,0.000
2459639.135,160.014,0.000,0.991,165.507,-0.004,0.002,23.438,153.987,145.578,153.987,0.000
2459639.135,160.014,0.000,0.991,165.549,-0.004,0.002,23.438,154.007,145.660,154.007,0.000
2459639.135,160.014,0.000,0.991,165.591,-0.004,0.002,23.438,154.027,145.742,154.027,0.000
2459639.135,160.014,0.000,0.991,165.632,-0.004,0.002,23.438,154.048,145.824,154.048,0.000
2459639.136,160.014,0.000,0.991,165.674,-0.004,0.002,23.438,154.068,145.907,154.068,0.000
2459639.136,160.014,0.000,0.991,165.716,-0.004,0.002,23.438,154.088,145.989,154.088,0.000
2459639.136,160.014,0.000,0.991,165.757,-0.004,0.002,23.438,154.108,146.072,154.108,0.000
2459639.136,160.014,0.000,0.991,165.799,-0.004,0.002,23.438,154.128,146.154,154.128,0.000
2459639.136,160.015,0.000,0.991,165.841,-0.004,0.002,23.438,154.148,146.237,154.148,0.000
2459639.136,160.015,0.000,0.991,165.882,-0.004,0.002,23.438,154.168,146.320,154.168,0.000
2459639.136,160.015,0.000,0.991,165.924,-0.004,0.002,23.438,154.188,146.403,154.188,0.000
2459639.136,160.015,0.000,0.991,165.966,-0.004,0.002,23.438,154.208,146.486,154.208,0.000
2459639.136,160.015,0.000,0.991,166.007,-0.004,0.002,23.438,154.228,146.569,154.228,0.000
2459639.137,160.015,0.000,0.991,166.049,-0.004,0.002,23.438,154.248,146.652,154.248,0.000
2459639.137,160.015,0.000,0.991,166.091,-0.004,0.002,23.438,154.268,146.736,154.268,0.000
2459639.137,160.015,0.000,0.991,166.132,-0.004,0.002,23.438,154.287,146.819,154.287,0.000
2459639.137,160.016,0.000,0.991,166.174,-0.004,0.002,23.438,154.307,146.903,154.307,0.000
2459639.137,160.016,0.000,0.991,166.216,-0.004,0.002,23.438,154.327,146.987,154.327,0.000
2459639.137,160.016,0.000,0.991,166.257,-0.004,0.002,23.438,154.346,147.071,154.346,0.000
2459639.137,160.016,0.000,0.991,166.299,-0.004,0.002,23.438,154.366,147.155,154.366,0.000
2459639.137,160.016,0.000,0.991,166.341,-0.004,0.002,23.438,154.385,147.239,154.385,0.000
2459639.138,160.016,0.000,0.991,166.382,-0.004,0.002,23.438,154.405,147.323,154.405,0.000
2459639.138,160.016,0.000,0.991,166.424,-0.004,0.002,23.438,154.424,147.407,154.424,0.000
2459639.138,160.016,0.000,0.991,166.466,-0.004,0.002,23.438,154.444,147.492,154.444,0.000
2459639.138,160.017,0.000,0.991,166.507,-0.004,0.002,23.438,154.463,147.577,154.463,0.000
2459639.138,160.017,0.000,0.991,166.549,-0.004,0.002,23.438,154.482,147.661,154.482,0.000
2459639.138,160.017,0.000,0.991,166.591,-0.004,0.002,23.438,154.501,147.746,154.501,0.000
2459639.138,160.017,0.000,0.991,166.632,-0.004,0.002,23.438,154.521,147.831,154.521,0.000
2459639.138,160.017,0.000,0.991,166.674,-0.004,0.002,23.438,154.540,147.916,154.540,0.000
2459639.138,160.017,0.000,0.991,166.716,-0.004,0.002,23.438,154.559,148.001,154.559,0.000
2459639.139,160.017,0.000,0.991,166.757,-0.004,0.002,23.438,154.578,148.086,154.578,0.000
2459639.139,160.017,0.000,0.991,166.799,-0.004,0.002,23.438,154.597,148.172,154.597,0.000
2459639.139,160.017,0.000,0.991,166.841,-0.004,0.002,23.438,154.616,148.257,154.616,0.000
2459639.139,160.018,0.000,0.991,166.883,-0.004,0.002,23.438,154.635,148.343,154.635,0.000
2459639.139,160.018,0.000,0.991,166.924,-0.004,0.002,23.438,154.654,148.429,154.654,0.000
2459639.139,160.018,0.000,0.991,166.966,-0.004,0.002,23.438,154.673,148.515,154.673,0.000
2459639.139,160.018,0.000,0.991,167.008,-0.004,0.002,23.438,154.691,148.600,154.691,0.000
2459639.139,160.018,0.000,0.991,167.049,-0.004,0.002,23.438,154.710,148.687,154.710,0.000
2459639.139,160.018,0.000,0.991,167.091,-0.004,0.002,23.438,154.729,148.773,154.729,0.000
2459639.140,160.018,0.000,0.991,167.133,-0.004,0.002,23.438,154.747,148.859,154.747,0.000
2459639.140,160.018,0.000,0.991,167.174,-0.004,0.002,23.438,154.766,148.945,154.766,0.000
2459639.140,160.018,0.000,0.991,167.216,-0.004,0.002,23.438,154.785,149.032,154.785,0.000
2459639.140,160.019,0.000,0.991,167.258,-0.004,0.002,23.438,154.803,149.119,154.803,0.000
2459639.140,160.019,0.000,0.991,167.299,-0.004,0.002,23.438,154.822,149.205,154.822,0.000
2459639.140,160.019,0.000,0.991,167.341,-0.004,0.002,23.438,154.840,149.292,154.840,0.000
2459639.140,160.019,0.000,0.991,167.383,-0.004,0.002,23.438,154.858,149.379,154.858,0.000
2459639.140,160.019,0.000,0.991,167.424,-0.004,0.002,23.438,154.877,149.466,154.877,0.000
2459639.141,160.019,0.000,0.991,167.466,-0.004,0.002,23.438,154.895,149.554,154.895,0.000
2459639.141,160.019,0.000,0.991,167.508,-0.004,0.002,23.438,154.913,149.641,154.913,0.000
2459639.141,160.019,0.000,0.991,167.549,-0.004,0.002,23.438,154.931,149.728,154.931,0.000
2459639.141,160.019,0.000,0.991,167.591,-0.004,0.002,23.438,154.949,149.816,154.949,0.000
2459639.141,160.020,0.000,0.991,167.633,-0.004,0.002,23.438,154.967,149.904,154.967,0.000
2459639.141,160.020,0.000,0.991,167.674,-0.004,0.002,23.438,154.986,149.991,154.986,0.000
2459639.141,160.020,0.000,0.991,167.716,-0.004,0.002,23.438,155.003,150.079,155.003,0.000
2459639.141,160.020,0.000,0.991,167.758,-0.004,0.002,23.438,155.021,150.167,155.021,0.000
2459639.141,160.020,0.000,0.991,167.799,-0.004,0.002,23.438,155.039,150.256,155.039,0.000
2459639.142,160.020,0.000,0.991,167.841,-0.004,0.002,23.438,155.057,150.344,155.057,0.000
2459639.142,160.020,0.000,0.991,167.883,-0.004,0.002,23.438,155.075,150.432,155.075,0.000
2459639.142,160.020,0.000,0.991,167.924,-0.004,0.002,23.438,155.093,150.521,155.093,0.000
2459639.142,160.020,0.000,0.991,167.966,-0.004,0.002,23.438,155.110,150.609,155.110,0.000
2459639.142,160.021,0.000,0.991,168.008,-0.004,0.002,23.438,155.128,150.698,155.128,0.000
2459639.142,160.021,0.000,0.991,168.049,-0.004,0.002,23.438,155.146,150.787,155.146,0.000
2459639.142,160.021,0.000,0.991,168.091,-0.004,0.002,23.438,155.163,150.876,155.163,0.000
2459639.142,160.021,0.000,0.991,168.133,-0.004,0.002,23.438,155.181,150.965,155.181,0.000
2459639.142,160.021,0.000,0.991,168.174,-0.004,0.002,23.438,155.198,151.054,155.198,0.000
2459639.143,160.021,0.000,0.991,168.216,-0.004,0.002,23.438,155.216,151.143,155.216,0.000
2459639.143,160.021,0.000,0.991,168.258,-0.004,0.002,23.438,155.233,151.233,155.233,0.000
2459639.143,160.022,0.000,0.991,168.299,-0.004,0.002,23.438,155.250,151.322,155.250,0.000
2459639.143,160.022,0.000,0.991,168.341,-0.004,0.002,23.438,155.267,151.412,155.267,0.000
2459639.143,160.022,0.000,0.991,168.383,-0.004,0.002,23.438,155.285,151.501,155.285,0.000
2459639.143,160.022,0.000,0.991,168.424,-0.004,0.002,23.438,155.302,151.591,155.302,0.000
2459639.143,160.022,0.000,0.991,168.466,-0.004,0.002,23.438,155.319,151.681,155.319,0.000
2459639.143,160.022,0.000,0.991,168.508,-0.004,0.002,23.438,155.336,151.771,155.336,0.000
2459639.144,160.022,0.000,0.991,168.549,-0.004,0.002,23.438,155.353,151.861,155.353,0.000
2459639.144,160.022,0.000,0.991,168.591,-0.004,0.002,23.438,155.370,151.952,155.370,0.000
2459639.144,160.022,0.000,0.991,168.633,-0.004,0.002,23.438,155.387,152.042,155.387,0.000
2459639.144,160.023,0.000,0.991,168.674,-0.004,0.002,23.438,155.404,152.133,155.404,0.000
2459639.144,160.023,0.000,0.991,168.716,-0.004,0.002,23.438,155.420,152.223,155.420,0.000
2459639.144,160.023,0.000,0.991,168.758,-0.004,0.002,23.438,155.437,152.314,155.437,0.000
2459639.144,160.023,0.000,0.991,168.799,-0.004,0.002,23.438,155.454,152.405,155.454,0.000
2459639.144,160.023,0.000,0.991,168.841,-0.004,0.002,23.438,155.471,152.496,155.471,0.000
2459639.144,160.023,0.000,0.991,168.883,-0.004,0.002,23.438,155.487,152.587,155.487,0.000
2459639.145,160.023,0.000,0.991,168.924,-0.004,0.002,23.438,155.504,152.678,155.504,0.000
2459639.145,160.023,0.000,0.991,168.966,-0.004,0.002,23.438,155.520,152.769,155.520,0.000
2459639.145,160.023,0.000,0.991,169.008,-0.004,0.002,23.438,155.537,152.861,155.537,0.000
2459639.145,160.024,0.000,0.991,169.049,-0.004,0.002,23.438,155.553,152.952,155.553,0.000
2459639.145,160.024,0.000,0.991,169.091,-0.004,0.002,23.438,155.569,153.044,155.569,0.000
2459639.145,160.024,0.000,0.991,169.133,-0.004,0.002,23.438,155.586,153.136,155.586,0.000
2459639.145,160.024,0.000,0.991,169.174,-0.004,0.002,23.438,155.602,153.228,155.602,0.000
2459639.145,160.024,0.000,0.991,169.216,-0.004,0.002,23.438,155.618,153.320,155.618,0.000
2459639.145,160.024,0.000,0.991,169.258,-0.004,0.002,23.438,155.634,153.412,155.634,0.000
2459639.146,160.024,0.000,0.991,169.299,-0.004,0.002,23.438,155.650,153.504,155.650,0.000
2459639.146,160.024,0.000,0.991,169.341,-0.004,0.002,23.438,155.666,153.596,155.666,0.000
2459639.146,160.024,0.000,0.991,169.383,-0.004,0.002,23.438,155.682,153.689,155.682,0.000
2459639.146,160.025,0.000,0.991,169.425,-0.004,0.002,23.438,155.698,153.781,155.698,0.000
2459639.146,160.025,0.000,0.991,169.466,-0.004,0.002,23.438,155.714,153.874,155.714,0.000
2459639.146,160.025,0.000,0.991,169.508,-0.004,0.002,23.438,155.730,153.966,155.730,0.000
2459639.146,160.025,0.000,0.991,169.550,-0.004,0.002,23.438,155.746,154.059,155.746,0.000
2459639.146,160.025,0.000,0.991,169.591,-0.004,0.002,23.438,155.762,154.152,155.762,0.000
2459639.147,160.025,0.000,0.991,169.633,-0.004,0.002,23.438,155.777,154.245,155.777,0.000
2459639.147,160.025,0.000,0.991,169.675,-0.004,0.002,23.438,155.793,154.338,155.793,0.000
2459639.147,160.025,0.000,0.991,169.716,-0.004,0.002,23.438,155.808,154.432,155.808,0.000
2459639.147,160.025,0.000,0.991,169.758,-0.004,0.002,23.438,155.824,154.525,155.824,0.000
2459639.147,160.026,0.000,0.991,169.800,-0.004,0.002,23.438,155.839,154.619,155.839,0.000
2459639.147,160.026,0.000,0.991,169.841,-0.004,0.002,23.438,155.855,154.712,155.855,0.000
2459639.147,160.026,0.000,0.991,169.883,-0.004,0.002,23.438,155.870,154.806,155.870,0.000
2459639.147,160.026,0.000,0.991,169.925,-0.004,0.002,23.438,155.885,154.900,155.885,0.000
2459639.147,160.026,0.000,0.991,169.966,-0.004,0.002,23.438,155.901,154.994,155.901,0.000
2459639.148,160.026,0.000,0.991,170.008,-0.004,0.002,23.438,155.916,155.088,155.916,0.000
2459639.148,160.026,0.000,0.991,170.050,-0.004,0.002,23.438,155.931,155.182,155.931,0.000
2459639.148,160.026,0.000,0.991,170.091,-0.004,0.002,23.438,155.946,155.276,155.946,0.000
2459639.148,160.027,0.000,0.991,170.133,-0.004,0.002,23.438,155.961,155.371,155.961,0.000
2459639.148,160.027,0.000,0.991,170.175,-0.004,0.002,23.438,155.976,155.465,155.976,0.000
2459639.148,160.027,0.000,0.991,170.216,-0.004,0.002,23.438,155.991,155.560,155.991,0.000
2459639.148,160.027,0.000,0.991,170.258,-0.004,0.002,23.438,156.006,155.654,156.006,0.000
2459639.148,160.027,0.000,0.991,170.300,-0.004,0.002,23.438,156.021,155.749,156.021,0.000
2459639.148,160.027,0.000,0.991,170.341,-0.004,0.002,23.438,156.035,155.844,156.035,0.000
2459639.149,160.027,0.000,0.991,170.383,-0.004,0.002,23.438,156.050,155.939,156.050,0.000
2459639.149,160.027,0.000,0.991,170.425,-0.004,0.002,23.438,156.065,156.034,156.065,0.000
2459639.149,160.028,0.000,0.991,170.466,-0.004,0.002,23.438,156.079,156.129,156.079,0.000
2459639.149,160.028,0.000,0.991,170.508,-0.004,0.002,23.438,156.094,156.225,156.094,0.000
2459639.149,160.028,0.000,0.991,170.550,-0.004,0.002,23.438,156.108,156.320,156.108,0.000
2459639.149,160.028,0.000,0.991,170.591,-0.004,0.002,23.438,156.123,156.416,156.123,0.000
2459639.149,160.028,0.000,0.991,170.633,-0.004,0.002,23.438,156.137,156.511,156.137,0.000
2459639.149,160.028,0.000,0.991,170.675,-0.004,0.002,23.438,156.151,156.607,156.151,0.000
2459639.150,160.028,0.000,0.991,170.716,-0.004,0.002,23.438,156.166,156.703,156.166,0.000
2459639.150,160.028,0.000,0.991,170.758,-0.004,0.002,23.438,156.180,156.799,156.180,0.000
2459639.150,160.028,0.000,0.991,170.800,-0.004,0.002,23.438,156.194,156.895,156.194,0.000
2459639.150,160.029,0.000,0.991,170.841,-0.004,0.002,23.438,156.208,156.991,156.208,0.000
2459639.150,160.029,0.000,0.991,170.883,-0.004,0.002,23.438,156.222,157.087,156.222,0.000
2459639.150,160.029,0.000,0.991,170.925,-0.004,0.002,23.438,156.236,157.184,156.236,0.000
2459639.150,160.029,0.000,0.991,170.966,-0.004,0.002,23.438,156.250,157.280,156.250,0.000
2459639.150,160.029,0.000,0.991,171.008,-0.004,0.002,23.438,156.264,157.377,156.264,0.000
2459639.150,160.029,0.000,0.991,171.050,-0.004,0.002,23.438,156.278,157.473,156.278,0.000
2459639.151,160.029,0.000,0.991,171.091,-0.004,0.002,23.438,156.291,157.570,156.291,0.000
2459639.151,160.029,0.000,0.991,171.133,-0.004,0.002,23.438,156.305,157.667,156.305,0.000
2459639.151,160.030,0.000,0.991,171.175,-0.004,0.002,23.438,156.319,157.764,156.319,0.000
2459639.151,160.030,0.000,0.991,171.216,-0.004,0.002,23.438,156.332,157.861,156.332,0.000
2459639.151,160.030,0.000,0.991,171.258,-0.004,0.002,23.438,156.346,157.958,156.346,0.000
2459639.151,160.030,0.000,0.991,171.300,-0.004,0.002,23.438,156.359,158.056,156.359,0.000
2459639.151,160.030,0.000,0.991,171.341,-0.004,0.002,23.438,156.373,158.153,156.373,0.000
2459639.151,160.030,0.000,0.991,171.383,-0.004,0.002,23.438,156.386,158.250,156.386,0.000
2459639.152,160.030,0.000,0.991,171.425,-0.004,0.002,23.438,156.399,158.348,156.399,0.000
2459639.152,160.030,0.000,0.991,171.466,-0.004,0.002,23.438,156.413,158.446,156.413,0.000
2459639.152,160.030,0.000,0.991,171.508,-0.004,0.002,23.438,156.426,158.544,156.426,0.000
2459639.152,160.030,0.000,0.991,171.550,-0.004,0.002,23.438,156.439,158.641,156.439,0.000
2459639.152,160.031,0.000,0.991,171.591,-0.004,0.002,23.438,156.452,158.739,156.452,0.000
2459639.152,160.031,0.000,0.991,171.633,-0.004,0.002,23.438,156.465,158.838,156.465,0.000
2459639.152,160.031,0.000,0.991,171.675,-0.004,0.002,23.438,156.478,158.936,156.478,0.000
2459639.152,160.031,0.000,0.991,171.716,-0.004,0.002,23.438,156.491,159.034,156.491,0.000
2459639.152,160.031,0.000,0.991,171.758,-0.004,0.002,23.438,156.504,159.132,156.504,0.000
2459639.153,160.031,0.000,0.991,171.800,-0.004,0.002,23.438,156.517,159.231,156.517,0.000
2459639.153,160.031,0.000,0.991,171.841,-0.004,0.002,23.438,156.529,159.329,156.529,0.000
2459639.153,160.031,0.000,0.991,171.883,-0.004,0.002,23.438,156.542,159.428,156.542,0.000
2459639.153,160.032,0.000,0.991,171.925,-0.004,0.002,23.438,156.555,159.527,156.555,0.000
2459639.153,160.032,0.000,0.991,171.966,-0.004,0.002,23.438,156.567,159.626,156.567,0.000
2459639.153,160.032,0.000,0.991,172.008,-0.004,0.002,23.438,156.580,159.725,156.580,0.000
2459639.153,160.032,0.000,0.991,172.050,-0.004,0.002,23.438,156.592,159.824,156.592,0.000
2459639.153,160.032,0.000,0.991,172.092,-0.004,0.002,23.438,156.604,159.923,156.604,0.000
2459639.153,160.032,0.000,0.991,172.133,-0.004,0.002,23.438,156.617,160.022,156.617,0.000
2459639.154,160.032,0.000,0.991,172.175,-0.004,0.002,23.438,156.629,160.122,156.629,0.000
2459639.154,160.032,0.000,0.991,172.217,-0.004,0.002,23.438,156.641,160.221,156.641,0.000
2459639.154,160.032,0.000,0.991,172.258,-0.004,0.002,23.438,156.653,160.321,156.653,0.000
2459639.154,160.033,0.000,0.991,172.300,-0.004,0.002,23.438,156.665,160.420,156.665,0.000
2459639.154,160.033,0.000,0.991,172.342,-0.004,0.002,23.438,156.678,160.520,156.678,0.000
2459639.154,160.033,0.000,0.991,172.383,-0.004,0.002,23.438,156.689,160.620,156.689,0.000
2459639.154,160.033,0.000,0.991,172.425,-0.004,0.002,23.438,156.701,160.720,156.701,0.000
2459639.154,160.033,0.000,0.991,172.467,-0.004,0.002,23.438,156.713,160.820,156.713,0.000
2459639.155,160.033,0.000,0.991,172.508,-0.004,0.002,23.438,156.725,160.920,156.725,0.000
2459639.155,160.033,0.000,0.991,172.550,-0.004,0.002,23.438,156.737,161.020,156.737,0.000
2459639.155,160.033,0.000,0.991,172.592,-0.004,0.002,23.438,156.748,161.120,156.748,0.000
2459639.155,160.034,0.000,0.991,172.633,-0.004,0.002,23.438,156.760,161.221,156.760,0.000
2459639.155,160.034,0.000,0.991,172.675,-0.004,0.002,23.438,156.772,161.321,156.772,0.000
2459639.155,160.034,0.000,0.991,172.717,-0.004,0.002,23.438,156.783,161.422,156.783,0.000
2459639.155,160.034,0.000,0.991,172.758,-0.004,0.002,23.438,156.794,161.522,156.794,0.000
2459639.155,160.034,0.000,0.991,172.800,-0.004,0.002,23.438,156.806,161.623,156.806,0.000
2459639.155,160.034,0.000,0.991,172.842,-0.004,0.002,23.438,156.817,161.724,156.817,0.000
2459639.156,160.034,0.000,0.991,172.883,-0.004,0.002,23.438,156.828,161.825,156.828,0.000
2459639.156,160.034,0.000,0.991,172.925,-0.004,0.002,23.438,156.840,161.926,156.840,0.000
2459639.156,160.035,0.000,0.991,172.967,-0.004,0.002,23.438,156.851,162.027,156.851,0.000
2459639.156,160.035,0.000,0.991,173.008,-0.004,0.002,23.438,156.862,162.128,156.862,0.000
2459639.156,160.035,0.000,0.991,173.050,-0.004,0.002,23.438,156.873,162.230,156.873,0.000
2459639.156,160.035,0.000,0.991,173.092,-0.004,0.002,23.438,156.884,162.331,156.884,0.000
2459639.156,160.035,0.000,0.991,173.133,-0.004,0.002,23.438,156.895,162.432,156.895,0.000
2459639.156,160.035,0.000,0.991,173.175,-0.004,0.002,23.438,156.905,162.534,156.905,0.000
2459639.156,160.035,0.000,0.991,173.217,-0.004,0.002,23.438,156.916,162.636,156.916,0.000
2459639.157,160.035,0.000,0.991,173.258,-0.004,0.002,23.438,156.927,162.737,156.927,0.000
2459639.157,160.035,0.000,0.991,173.300,-0.004,0.002,23.438,156.937,162.839,156.937,0.000
2459639.157,160.036,0.000,0.991,173.342,-0.004,0.002,23.438,156.948,162.941,156.948,0.000
2459639.157,160.036,0.000,0.991,173.383,-0.004,0.002,23.438,156.959,163.043,156.959,0.000
2459639.157,160.036,0.000,0.991,173.425,-0.004,0.002,23.438,156.969,163.145,156.969,0.000
2459639.157,160.036,0.000,0.991,173.467,-0.004,0.002,23.438,156.979,163.247,156.979,0.000
2459639.157,160.036,0.000,0.991,173.508,-0.004,0.002,23.438,156.990,163.349,156.990,0.000
2459639.157,160.036,0.000,0.991,173.550,-0.004,0.002,23.438,157.000,163.452,157.000,0.000
2459639.158,160.036,0.000,0.991,173.592,-0.004,0.002,23.438,157.010,163.554,157.010,0.000
2459639.158,160.036,0.000,0.991,173.633,-0.004,0.002,23.438,157.020,163.657,157.020,0.000
2459639.158,160.036,0.000,0.991,173.675,-0.004,0.002,23.438,157.030,163.759,157.030,0.000
2459639.158,160.037,0.000,0.991,173.717,-0.004,0.002,23.438,157.040,163.862,157.040,0.000
2459639.158,160.037,0.000,0.991,173.758,-0.004,0.002,23.438,157.050,163.965,157.050,0.000
2459639.158,160.037,0.000,0.991,173.800,-0.004,0.002,23.438,157.060,164.067,157.060,0.000
2459639.158,160.037,0.000,0.991,173.842,-0.004,0.002,23.438,157.070,164.170,157.070,0.000
2459639.158,160.037,0.000,0.991,173.883,-0.004,0.002,23.438,157.080,164.273,157.080,0.000
2459639.158,160.037,0.000,0.991,173.925,-0.004,0.002,23.438,157.090,164.376,157.090,0.000
2459639.159,160.037,0.000,0.991,173.967,-0.004,0.002,23.438,157.099,164.479,157.099,0.000
2459639.159,160.037,0.000,0.991,174.008,-0.004,0.002,23.438,157.109,164.583,157.109,0.000
2459639.159,160.037,0.000,0.991,174.050,-0.004,0.002,23.438,157.118,164.686,157.118,0.000
2459639.159,160.038,0.000,0.991,174.092,-0.004,0.002,23.438,157.128,164.789,157.128,0.000
2459639.159,160.038,0.000,0.991,174.133,-0.004,0.002,23.438,157.137,164.893,157.137,0.000
2459639.159,160.038,0.000,0.991,174.175,-0.004,0.002,23.438,157.147,164.996,157.147,0.000
2459639.159,160.038,0.000,0.991,174.217,-0.004,0.002,23.438,157.156,165.100,157.156,0.000
2459639.159,160.038,0.000,0.991,174.258,-0.004,0.002,23.438,157.165,165.204,157.165,0.000
2459639.159,160.038,0.000,0.991,174.300,-0.004,0.002,23.438,157.174,165.307,157.174,0.000
2459639.160,160.038,0.000,0.991,174.342,-0.004,0.002,23.438,157.183,165.411,157.183,0.000
2459639.160,160.038,0.000,0.991,174.383,-0.004,0.002,23.438,157.192,165.515,157.192,0.000
2459639.160,160.039,0.000,0.991,174.425,-0.004,0.002,23.438,157.201,165.619,157.201,0.000
2459639.160,160.039,0.000,0.991,174.467,-0.004,0.002,23.438,157.210,165.723,157.210,0.000
2459639.160,160.039,0.000,0.991,174.508,-0.004,0.002,23.438,157.219,165.827,157.219,0.000
2459639.160,160.039,0.000,0.991,174.550,-0.004,0.002,23.438,157.228,165.931,157.228,0.000
2459639.160,160.039,0.000,0.991,174.592,-0.004,0.002,23.438,157.236,166.036,157.236,0.000
2459639.160,160.039,0.000,0.991,174.634,-0.004,0.002,23.438,157.245,166.140,157.245,0.000
2459639.161,160.039,0.000,0.991,174.675,-0.004,0.002,23.438,157.254,166.245,157.254,0.000
2459639.161,160.039,0.000,0.991,174.717,-0.004,0.002,23.438,157.262,166.349,157.262,0.000
2459639.161,160.040,0.000,0.991,174.759,-0.004,0.002,23.438,157.271,166.454,157.271,0.000
2459639.161,160.040,0.000,0.991,174.800,-0.004,0.002,23.438,157.279,166.558,157.279,0.000
2459639.161,160.040,0.000,0.991,174.842,-0.004,0.002,23.438,157.287,166.663,157.287,0.000
2459639.161,160.040,0.000,0.991,174.884,-0.004,0.002,23.438,157.295,166.768,157.295,0.000
2459639.161,160.040,0.000,0.991,174.925,-0.004,0.002,23.438,157.304,166.873,157.304,0.000
2459639.161,160.040,0.000,0.991,174.967,-0.004,0.002,23.438,157.312,166.978,157.312,0.000
2459639.161,160.040,0.000,0.991,175.009,-0.004,0.002,23.438,157.320,167.083,157.320,0.000
2459639.162,160.040,0.000,0.991,175.050,-0.004,0.002,23.438,157.328,167.188,157.328,0.000
2459639.162,160.040,0.000,0.991,175.092,-0.004,0.002,23.438,157.336,167.293,157.336,0.000
2459639.162,160.041,0.000,0.991,175.134,-0.004,0.002,23.438,157.344,167.398,157.344,0.000
2459639.162,160.041,0.000,0.991,175.175,-0.004,0.002,23.438,157.351,167.503,157.351,0.000
2459639.162,160.041,0.000,0.991,175.217,-0.004,0.002,23.438,157.359,167.608,157.359,0.000
2459639.162,160.041,0.000,0.991,175.259,-0.004,0.002,23.438,157.367,167.714,157.367,0.000
2459639.162,160.041,0.000,0.991,175.300,-0.004,0.002,23.438,157.374,167.819,157.374,0.000
2459639.162,160.041,0.000,0.991,175.342,-0.004,0.002,23.438,157.382,167.925,157.382,0.000
2459639.163,160.041,0.000,0.991,175.384,-0.004,0.002,23.438,157.389,168.030,157.389,0.000
2459639.163,160.041,0.000,0.991,175.425,-0.004,0.002,23.438,157.397,168.136,157.397,0.000
2459639.163,160.042,0.000,0.991,175.467,-0.004,0.002,23.438,157.404,168.242,157.404,0.000
2459639.163,160.042,0.000,0.991,175.509,-0.004,0.002,23.438,157.411,168.348,157.411,0.000
2459639.163,160.042,0.000,0.991,175.550,-0.004,0.002,23.438,157.419,168.453,157.419,0.000
2459639.163,160.042,0.000,0.991,175.592,-0.004,0.002,23.438,157.426,168.559,157.426,0.000
2459639.163,160.042,0.000,0.991,175.634,-0.004,0.002,23.438,157.433,168.665,157.433,0.000
2459639.163,160.042,0.000,0.991,175.675,-0.004,0.002,23.438,157.440,168.771,157.440,0.000
2459639.163,160.042,0.000,0.991,175.717,-0.004,0.002,23.438,157.447,168.877,157.447,0.000
